1.0657501220703125, pressure_ambient
40.58089303970337, cell_approach
46.64536905288696, pipette_broken
54.719494104385376, pipette_replaced
100.28482103347778, pressure_sealing
105.35074615478516, gigaseal
108.93306493759155, pressure_break-in
117.47093296051025, break-in
135.086266040802, pipette_clogged
137.68562507629395, pressure_ambient
145.45639204978943, pipette_cleaned
174.27998113632202, pressure_sealing
180.05157804489136, gigaseal
184.23165893554688, pressure_break-in
192.78440189361572, break-in
200.06896114349365, pipette_clogged
203.4675052165985, pressure_ambient
213.46234607696533, pipette_cleaned
232.73869490623474, pressure_sealing
238.1820149421692, gigaseal
241.73279905319214, pressure_break-in
250.29435110092163, break-in
256.5633568763733, pipette_clogged
261.5759160518646, pressure_ambient
267.2418620586395, pipette_cleaned
285.93978810310364, pressure_sealing
291.48437905311584, gigaseal
295.6433300971985, pressure_break-in
304.1473882198334, break-in
315.1930251121521, pipette_clogged
322.0385971069336, pressure_ambient
327.7552111148834, pipette_cleaned
354.2658910751343, pressure_sealing
359.32064414024353, gigaseal
362.31359219551086, pressure_break-in
370.80843591690063, break-in
375.3913469314575, pipette_clogged
380.41142106056213, pressure_ambient
437.65394711494446, pipette_broken
445.21078395843506, pipette_replaced
463.4123692512512, pressure_sealing
466.095290184021, pressure_break-in
470.8218560218811, gigaseal
474.18129992485046, pressure_break-in
482.7230110168457, break-in
488.96058917045593, pipette_clogged
