1.1569600105285645, pressure_ambient
64.81249403953552, cell_approach
90.0484471321106, pressure_sealing
98.12519812583923, gigaseal
104.28250908851624, pressure_break-in
112.90413498878479, break-in
124.80805397033691, pipette_clogged
126.24345302581787, pipette_replaced
150.42801690101624, pressure_sealing
151.71421694755554, gigaseal
157.0464472770691, pressure_break-in
165.54869890213013, break-in
170.5070071220398, pipette_clogged
171.95976090431213, pipette_replaced
193.6301670074463, gigaseal
193.78155398368835, pressure_sealing
198.24713492393494, pressure_break-in
206.7614381313324, break-in
212.00734400749207, pipette_clogged
213.39659118652344, pipette_replaced
234.08198499679565, pressure_sealing
235.50535607337952, gigaseal
237.89697313308716, pressure_break-in
246.504380941391, break-in
250.24767589569092, pipette_clogged
251.70646405220032, pipette_replaced
270.13514399528503, pressure_sealing
270.87963914871216, gigaseal
275.7330729961395, pressure_break-in
284.3964240550995, break-in
